STATEFP_x,COUNTYFP_x,TRACTCE_x,BLKGRPCE_x,AFFGEOID,GEOID,NAME,LSAD,ALAND,AWATER,geometry,OBJECTID,GEOID10,GEOID20,STATEFP_y,COUNTYFP_y,TRACTCE_y,BLKGRPCE_y,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area,GEOID_12
48,41,1303,2,1500000US480410013032,480410013032,2,BG,402219,0,"POLYGON ((-96.319955 30.62013, -96.318486 30.619, -96.311976 30.624741, -96.309964 30.623012, -96.31079299999999 30.622273, -96.318978 30.615112, -96.322502 30.617869, -96.319955 30.62013))",15651,480410000000,480410000000,48,41,1303,2,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,99.3883149,0.0,99.3883149,91.47044,1152,797.0,632.0,0.823,83,0.131329114,308,0.487341772,241,0.381329114,516,165,211,140,0.319767442,1069,176,31,75,189,598,176,31,75,114,598,39,36,0,639,299,131,0.597754911,8.7131974,12.59423263,11.68683566,1.924118874,0.338907302,0.81993702,2.066241291,6.537631174,1.924118874,0.338907302,0.81993702,1.246304271,6.537631174,0.42636725,0.39356977,0.0,20.40003306,0,1.691455696,0.756407049,0.756407049,0.711606467,0.665910639,0.795222246,0.627609346,0.68659079,0.446998237,0.962629446,0.651104101,0.482694107,0.596124409,25.42545066,0.0,8.92579395,16.49965671,210.432786,0.0,83.71205416,25.75755513,154.5453308,25.75755513,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,38809,27663,-99999,-99999,0.010122303,0.879504147,0.009442096,0.937284001,-99999.0,-99999.0,-99999.0,-99999.0,19,14,19,1,12.16666667,3388.105659,402219.3816,480410013032
48,41,1803,1,1500000US480410018031,480410018031,1,BG,695100,0,"POLYGON ((-96.314019 30.591131999999998, -96.310152 30.593010999999997, -96.30879399999999 30.589869999999998, -96.304824 30.586329, -96.308638 30.582679, -96.309906 30.581730999999998, -96.313341 30.585148, -96.316475 30.589937, -96.314019 30.591131999999998))",2390,480410000000,480410000000,48,41,1803,1,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,171.75921,0.0,171.75921,160.61288,2365,988.0,904.0,0.706,20,0.022123894,338,0.373893805,546,0.603982301,1122,313,366,443,0.278966132,42,5,8,3,24,2,5,8,3,16,2,0,8,0,12,23,7,0.285714286,6.151436921,14.72484648,0.261498331,0.031130754,0.049809206,0.018678452,0.149427618,0.012452301,0.031130754,0.049809206,0.018678452,0.099618412,0.012452301,0.0,0.049809206,0.0,6.412935252,0,0.046460177,0.759566852,0.759566852,0.885273999,0.76280003,0.131686724,0.206487449,0.22709836,9.59631e-05,0.034898214,0.072164948,26.71428571,6.799e-12,19.49200615,1.609949027,4.06712668,13.81493044,98.1541543,0.0,55.89219932,26.08302635,40.98761283,7.452293242,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,39473,28658,-99999,-99999,0.01029549,0.894551965,0.009781715,0.970996815,-99999.0,-99999.0,-99999.0,-99999.0,2,18,14,1,8.333333333,3444.06507,695099.1626,480410018031
48,41,1601,3,1500000US480410016013,480410016013,3,BG,1467991,0,"POLYGON ((-96.33908 30.604602999999997, -96.335205 30.608302, -96.327827 30.614718999999997, -96.31988199999999 30.608463999999998, -96.32498299999999 30.603832999999998, -96.325205 30.603216, -96.327293 30.601248, -96.33138799999999 30.604668999999998, -96.33214199999999 30.602864999999998, -96.335988 30.599415999999998, -96.33908 30.604602999999997))",2412,480410000000,480410000000,48,41,1601,3,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,362.740329,0.0,362.740329,344.24369,1932,1005.0,697.0,0.801,8,0.011477762,149,0.213773314,540,0.774748924,649,246,227,176,0.379044684,30441,10,1431,19,26426,2555,10,35,19,467,2555,25957,2,1396,14075,7732,8634,0.46236983,2.919443491,5.612303308,88.42863612,0.029049189,4.156938941,0.055193459,76.76538675,7.42206778,0.029049189,0.101672161,0.055193459,1.356597125,7.42206778,75.40297979,0.005809838,4.055266779,91.34807961,0,43.67431851,0.29930753,0.29930753,0.271671585,0.271671585,0.322650692,0.244304246,0.27171181,0.370912944,0.119358725,0.041749759,0.02131993,0.37580681,21.94180687,0.012196592,2.500390267,19.42922001,128.8326559,0.0,10.58608512,3.528695041,95.2747661,54.69477313,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,27394,26474,-99999,-99999,0.007145001,0.620813126,0.00903626,0.896998035,-99999.0,-99999.0,-99999.0,-99999.0,5,3,16,1,7.0,5681.646492,1467989.115,480410016013
48,41,400,2,1500000US480410004002,480410004002,2,BG,1136271,3553,"POLYGON ((-96.36513699999999 30.678991999999997, -96.359106 30.683661999999998, -96.356802 30.683906999999998, -96.351788 30.686079, -96.349576 30.688062, -96.346935 30.684444, -96.34660699999999 30.683073999999998, -96.349353 30.679675999999997, -96.35294599999999 30.676315, -96.357078 30.676102, -96.359325 30.676025, -96.35880499999999 30.679187, -96.35743099999999 30.680504, -96.35863599999999 30.681486999999997, -96.361533 30.678880999999997, -96.36419699999999 30.677415999999997, -96.36513699999999 30.678991999999997))",1402,480410000000,480410000000,48,41,400,2,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,281.6505104,0.8779463,280.7725641,275.05216,1027,397.0,375.0,0.669,32,0.085333333,140,0.373333333,203,0.541333333,670,186,293,191,0.27761194,393,0,2,87,51,253,0,2,87,36,253,0,15,0,68,106,219,0.17302799,1.443362597,3.733837247,1.428819901,0.0,0.007271348,0.316303642,0.185419376,0.919825534,0.0,0.007271348,0.316303642,0.130884266,0.919825534,0.0,0.054535111,0.0,2.872182498,0,1.048,0.65585032,0.564918717,0.613764927,0.475039343,0.719585387,0.501499478,0.527917168,0.509841664,0.553521127,0.739416745,1.704834606,0.494190304,18.84347638,2.38064813,1.282755066,15.18007319,88.92720726,4.558849986,2.279424993,4.558849986,86.61814974,25.07367492,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,31424,25823,-99999,-99999,0.008196121,0.712142501,0.008814057,0.874940706,-99999.0,-99999.0,-99999.0,-99999.0,17,7,13,1,8.666666667,5853.063146,1139823.039,480410004002
48,41,1604,3,1500000US480410016043,480410016043,3,BG,993131,0,"POLYGON ((-96.330878 30.591022, -96.323236 30.595426, -96.321981 30.596141, -96.319678 30.594098, -96.31750000000001 30.594779, -96.314019 30.591131999999998, -96.316475 30.589937, -96.32225299999999 30.587124, -96.324401 30.586561, -96.327961 30.586693, -96.330878 30.591022))",14963,480410000000,480410000000,48,41,1604,3,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,245.3989636,0.0,245.3989636,236.8251842,1984,1057.0,919.0,0.677,17,0.018498368,282,0.306855277,620,0.674646355,903,277,343,283,0.30675526,2477,0,67,37,2357,16,0,67,37,0,16,2357,0,0,792,597,1088,0.319741623,4.46320776,8.377487414,10.4591917,0.0,0.282909101,0.156233384,9.952488828,0.067560382,0.0,0.282909101,0.156233384,0.0,0.067560382,9.952488828,0.0,0.0,14.92239946,0,2.695321001,0.173316125,0.149286384,0.173316125,0.115544083,0.471664639,0.243913366,0.267388493,0.421705848,0.889486662,0.534319527,0.364553896,0.529699135,22.12837923,3.324291039,3.387966677,15.41612152,113.0619282,5.215995949,44.33596557,10.4319919,101.711921,5.215995949,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,33852,23321,-99999,-99999,0.0088294,0.76716675,0.007960059,0.790167378,-99999.0,-99999.0,-99999.0,-99999.0,9,2,15,1,7.166666667,4156.214892,993114.3216,480410016043
48,331,950500,1,1500000US483319505001,483319505001,1,BG,220088234,296899,"POLYGON ((-96.95154 30.759221, -96.94961099999999 30.759777, -96.94801299999999 30.759314999999997, -96.948191 30.760811, -96.94640799999999 30.762190999999998, -96.946612 30.764125999999997, -96.94514199999999 30.764858, -96.945689 30.766754, -96.94693099999999 30.766392, -96.949344 30.768974999999998, -96.95036999999999 30.771862, -96.949963 30.774963, -96.946187 30.776728, -96.944105 30.776733999999998, -96.93835399999999 30.776056999999998, -96.937463 30.774649999999998, -96.93348999999999 30.771026, -96.931293 30.769887999999998, -96.92756299999999 30.766001, -96.925404 30.765697999999997, -96.922698 30.76682, -96.92054 30.766979, -96.918407 30.764481, -96.912117 30.766095999999997, -96.910536 30.765781999999998, -96.913083 30.774077, -96.911704 30.7741, -96.902423 30.771379, -96.90146299999999 30.772807, -96.89392099999999 30.770844, -96.891251 30.771144, -96.887491 30.769966999999998, -96.886054 30.771141999999998, -96.886321 30.772429, -96.887569 30.772402, -96.88808399999999 30.774193999999998, -96.887445 30.776843999999997, -96.888438 30.777905999999998, -96.887954 30.778439, -96.887571 30.779746999999997, -96.88573699999999 30.781055, -96.885978 30.782605999999998, -96.88512999999999 30.784332, -96.88602 30.786635999999998, -96.887478 30.787641999999998, -96.885815 30.789291, -96.883088 30.790993999999998, -96.881909 30.792279999999998, -96.88250599999999 30.795123, -96.880027 30.797442, -96.879593 30.798668, -96.877133 30.801712, -96.87651299999999 30.804373, -96.876933 30.806072, -96.87617399999999 30.807935999999998, -96.87576999999999 30.811504, -96.872018 30.822169, -96.87299499999999 30.826347, -96.871372 30.827595, -96.870072 30.827551999999997, -96.869366 30.829724, -96.866023 30.833458, -96.86385 30.833668, -96.860047 30.834691999999997, -96.858645 30.833081999999997, -96.856454 30.834215, -96.854811 30.837058, -96.853352 30.837778, -96.852345 30.83636, -96.849701 30.837118999999998, -96.848721 30.838735999999997, -96.84844799999999 30.84103, -96.847568 30.84295, -96.850489 30.844305, -96.85089599999999 30.846273999999998, -96.84885399999999 30.847379999999998, -96.84823999999999 30.84876, -96.84597699999999 30.847683, -96.846724 30.844355, -96.84591999999999 30.842315, -96.845091 30.841907, -96.84298899999999 30.843598, -96.841636 30.846996999999998, -96.84038699999999 30.847990999999997, -96.83946499999999 30.846954, -96.840164 30.844842999999997, -96.839311 30.844153, -96.837656 30.844721, -96.832556 30.848746, -96.830142 30.849432999999998, -96.82684499999999 30.849700000000002, -96.82340599999999 30.848594, -96.820939 30.849023, -96.818029 30.848318, -96.81523399999999 30.848602, -96.81348299999999 30.851764, -96.811166 30.853087, -96.80932299999999 30.852791999999997, -96.80928 30.851011999999997, -96.808092 30.850514999999998, -96.80690399999999 30.851653, -96.80399 30.853305, -96.803195 30.855704999999997, -96.799084 30.858012, -96.798048 30.859873999999998, -96.802059 30.860955999999998, -96.801563 30.862845999999998, -96.800035 30.863619999999997, -96.796405 30.863334, -96.79532999999999 30.864047, -96.79548299999999 30.865776999999998, -96.79401999999999 30.866463999999997, -96.79150399999999 30.864614, -96.790779 30.862811999999998, -96.79284899999999 30.860829, -96.792936 30.859060999999997, -96.79137899999999 30.857440999999998, -96.786964 30.856192, -96.785574 30.855141, -96.784735 30.853303999999998, -96.784701 30.851260999999997, -96.78387699999999 30.848498, -96.782309 30.846238999999997, -96.78201299999999 30.844068999999998, -96.782707 30.842537999999998, -96.78262099999999 30.839501, -96.783115 30.838400999999998, -96.779783 30.830948999999997, -96.77869199999999 30.829853999999997, -96.777712 30.830322, -96.77690299999999 30.832138999999998, -96.77509099999999 30.834701, -96.776365 30.8385, -96.77568099999999 30.838886, -96.773804 30.838786, -96.77326 30.838010999999998, -96.773389 30.835793, -96.772268 30.833605, -96.76874199999999 30.832089999999997, -96.764826 30.831540999999998, -96.76298899999999 30.830033, -96.762851 30.828179, -96.762107 30.827104, -96.757728 30.825139999999998, -96.75682599999999 30.824624999999997, -96.754938 30.825547999999998, -96.75325699999999 30.825051, -96.75227699999999 30.823802999999998, -96.750847 30.823293999999997, -96.748769 30.823413, -96.745723 30.825115999999998, -96.73986599999999 30.826676, -96.736346 30.826345999999997, -96.734915 30.82887, -96.73196899999999 30.832174, -96.732247 30.835213, -96.729888 30.836036999999997, -96.727093 30.835728999999997, -96.724325 30.838725999999998, -96.72094399999999 30.841234, -96.720963 30.842810999999998, -96.722888 30.844761, -96.72285699999999 30.845672999999998, -96.720956 30.847205, -96.719785 30.849424, -96.71825 30.849548, -96.716411 30.846687, -96.71662599999999 30.844946, -96.718156 30.843535, -96.718875 30.842045, -96.71942899999999 30.839145, -96.71894999999999 30.837636999999997, -96.71690799999999 30.837398, -96.71446399999999 30.838483999999998, -96.712059 30.837937, -96.710736 30.835627, -96.70967499999999 30.835072999999998, -96.708258 30.836461999999997, -96.70746899999999 30.839520999999998, -96.707922 30.840412999999998, -96.711252 30.840909999999997, -96.713146 30.843117, -96.712468 30.844859, -96.71041199999999 30.845843, -96.707033 30.845882, -96.70524499999999 30.843815, -96.704923 30.841683999999997, -96.705636 30.839897999999998, -96.704212 30.83887, -96.701039 30.841307999999998, -96.697952 30.841268999999997, -96.69525499999999 30.842761, -96.694755 30.844109999999997, -96.69679599999999 30.846121, -96.697918 30.848841, -96.697667 30.849961999999998, -96.69551799999999 30.85111, -96.69346499999999 30.850823, -96.69190499999999 30.849017999999997, -96.68919 30.846857, -96.687435 30.846114999999998, -96.68510599999999 30.846099, -96.68359 30.845473, -96.68185899999999 30.842727999999997, -96.67850899999999 30.842291, -96.679176 30.844047999999997, -96.677071 30.842551999999998, -96.670812 30.842509999999997, -96.66910999999999 30.840177999999998, -96.66926 30.838537, -96.670441 30.835835999999997, -96.670192 30.833871, -96.668117 30.832659999999997, -96.664098 30.831196, -96.662182 30.830831999999997, -96.661054 30.829686, -96.660471 30.829361, -96.654461 30.827999, -96.65131199999999 30.826943, -96.653286 30.825242, -96.6559 30.823900000000002, -96.67718699999999 30.818844, -96.67997199999999 30.817749, -96.683652 30.814639999999997, -96.687924 30.809328999999998, -96.691614 30.806438, -96.704444 30.797342999999998, -96.70473299999999 30.79495, -96.704026 30.793212999999998, -96.70215999999999 30.791294999999998, -96.698492 30.788563, -96.69561999999999 30.788172999999997, -96.694524 30.785989999999998, -96.69048199999999 30.784716, -96.693106 30.782878, -96.72210000000001 30.768137, -96.72362199999999 30.766937, -96.72008799999999 30.761862999999998, -96.721144 30.761595, -96.724042 30.762489, -96.726331 30.764481, -96.729091 30.765190999999998, -96.730025 30.766568999999997, -96.732728 30.768704999999997, -96.736802 30.769769999999998, -96.739263 30.772202999999998, -96.77269299999999 30.748329, -96.780615 30.742829999999998, -96.783681 30.740938999999997, -96.813743 30.725851, -96.818117 30.723903, -96.82336699999999 30.722457, -96.828087 30.721928, -96.83235599999999 30.721204999999998, -96.833902 30.720681, -96.846734 30.715061, -96.851406 30.712987, -96.852243 30.714215, -96.859443 30.711668999999997, -96.860536 30.715967, -96.859526 30.719030999999998, -96.856787 30.725853999999998, -96.85833699999999 30.726571, -96.858645 30.729051, -96.860281 30.729841999999998, -96.860275 30.731265999999998, -96.861198 30.731524, -96.86268799999999 30.733855, -96.864592 30.734937, -96.86565499999999 30.734426, -96.866451 30.736773, -96.867775 30.736766999999997, -96.868845 30.737700999999998, -96.868572 30.738619999999997, -96.870679 30.739849999999997, -96.871202 30.741615, -96.873316 30.742317999999997, -96.876364 30.742676999999997, -96.877719 30.743838, -96.87872499999999 30.743365999999998, -96.880482 30.743916, -96.881124 30.745099, -96.882995 30.746589, -96.884271 30.748248, -96.886774 30.746534999999998, -96.887486 30.745490999999998, -96.889461 30.740661, -96.890999 30.74102, -96.892538 30.738411, -96.89323499999999 30.738052, -96.897162 30.738557999999998, -96.897401 30.737633, -96.89967 30.737002, -96.90398499999999 30.736365, -96.909145 30.734720999999997, -96.91080000000001 30.733735999999997, -96.913354 30.733469999999997, -96.91523199999999 30.734023999999998, -96.91850799999999 30.733200999999998, -96.919984 30.734966, -96.92309 30.734257999999997, -96.924319 30.736866, -96.925766 30.740948999999997, -96.92938799999999 30.74006, -96.931255 30.739205, -96.934319 30.737053, -96.935345 30.734011, -96.935446 30.732208999999997, -96.937281 30.730857999999998, -96.93762699999999 30.729844, -96.93441399999999 30.721864, -96.94283 30.719237, -96.94441599999999 30.720437999999998, -96.94503999999999 30.725288, -96.94782099999999 30.727629999999998, -96.94849599999999 30.730137, -96.949495 30.730065999999997, -96.949394 30.731979, -96.95029799999999 30.733942, -96.949559 30.734734, -96.94767499999999 30.734430999999997, -96.947535 30.735205999999998, -96.94465199999999 30.736856, -96.945549 30.739956999999997, -96.944525 30.742881999999998, -96.943984 30.742755, -96.94386899999999 30.743993, -96.94497 30.745136, -96.946337 30.750276, -96.945656 30.752542, -96.94712899999999 30.753949, -96.948661 30.754932999999998, -96.949254 30.756065999999997, -96.950533 30.756114999999998, -96.95185099999999 30.757654, -96.95154 30.759221))",392,483320000000,483320000000,48,331,950500,1,,,,,0,0,0,54457.16636,73.3637429,54383.80262,54383.80262,940,475.0,351.0,0.53,11,0.031339031,78,0.222222222,262,0.746438746,364,86,156,122,0.236263736,45,24,0,13,8,0,24,0,13,8,0,0,0,0,13,19,13,0.288888889,0.008734218,0.017284558,0.000827452,0.000441308,0.0,0.000239042,0.000147103,0.0,0.000441308,0.0,0.000239042,0.000147103,0.0,0.0,0.0,0.0,0.00956167,0,0.128205128,0.911182763,0.621978998,0.911182763,0.481396837,0.33745019,0.328115898,0.345780903,0.022055033,0.0,0.0,8.088888889,0.000834324,1.402583247,0.369531573,0.655065548,0.377986125,0.879061737,0.682556169,0.847311107,0.094145679,0.258900616,0.047072839,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,1095,1725,-99999,-99999,0.0,0.0,0.0,0.0,-99999.0,-99999.0,-99999.0,-99999.0,6,8,1,1,3.0,113123.5964,220385149.8,483319505001
48,41,700,2,1500000US480410007002,480410007002,2,BG,367094,0,"POLYGON ((-96.369142 30.672311999999998, -96.368871 30.674228, -96.36174299999999 30.673188, -96.36040799999999 30.672272999999997, -96.36564399999999 30.667581, -96.368805 30.670232, -96.36943099999999 30.670409, -96.369142 30.672311999999998))",13032,480410000000,480410000000,48,41,700,2,,,17780.0,"College Station-Bryan, TX",253946,117706,103357,90.7089274,0.0,90.7089274,90.70893,893,426.0,362.0,0.708,8,0.022099448,120,0.331491713,234,0.64640884,293,77,130,86,0.262798635,36,0,0,9,27,0,0,0,9,17,0,0,10,0,13,6,17,0.361111111,4.696340261,9.844675712,0.396873825,0.0,0.0,0.099218456,0.297655369,0.0,0.0,0.0,0.099218456,0.18741264,0.0,0.0,0.110242729,0.0,5.093214086,0,0.099447514,0.811278124,0.34939847,0.961849356,0.508165054,0.322631954,0.270403162,0.286861195,0.025801828,0.077502691,0.218844985,8.138888889,0.000793633,25.91275232,0.0,1.06714397,24.84560835,185.8427884,0.0,14.11106973,0.0,126.9996276,91.72195327,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,33153,26554,-99999,-99999,0.008647085,0.751325749,0.009063566,0.899708613,-99999.0,-99999.0,-99999.0,-99999.0,5,8,19,1,8.833333333,2699.943219,367093.7076,480410007002
